DL_YMD,SEND_CTPV_NM,SEND_CTPV_CD,SEND_CTGG_NM,SEND_CTGG_CD,REC_CTPV_NM,REC_CTPV_CD,E_C_01,E_C_02,E_C_03,E_C_04,E_C_05,E_C_06,E_C_07,E_C_08,E_C_09,E_C_10,E_C_11
20230508,서울특별시,11.0,송파구,11710.0,경기도,41.0,423.0,2286.0,632.0,819.0,3239.0,754.0,7828.0,336.0,5341.0,2066.0,1212.0
20230508,서울특별시,11.0,송파구,11710.0,강원도,42.0,39.0,194.0,71.0,96.0,490.0,90.0,2993.0,58.0,439.0,185.0,172.0
20230508,서울특별시,11.0,송파구,11710.0,충청북도,43.0,42.0,220.0,63.0,103.0,620.0,71.0,4745.0,80.0,482.0,216.0,257.0
20230508,서울특별시,11.0,송파구,11710.0,충청남도,44.0,56.0,296.0,87.0,152.0,877.0,122.0,6408.0,123.0,665.0,318.0,356.0
20230508,서울특별시,11.0,송파구,11710.0,전라북도,45.0,36.0,192.0,86.0,95.0,425.0,75.0,2524.0,54.0,439.0,200.0,146.0
20230508,서울특별시,11.0,송파구,11710.0,전라남도,46.0,30.0,181.0,55.0,113.0,502.0,66.0,2540.0,51.0,377.0,180.0,168.0
20230508,서울특별시,11.0,송파구,11710.0,경상북도,47.0,76.0,338.0,71.0,131.0,586.0,112.0,3724.0,86.0,612.0,276.0,233.0
20230508,서울특별시,11.0,송파구,11710.0,경상남도,48.0,60.0,387.0,116.0,165.0,766.0,125.0,3002.0,90.0,788.0,364.0,278.0
20230508,서울특별시,11.0,송파구,11710.0,제주특별자치도,50.0,12.0,62.0,18.0,25.0,102.0,20.0,51.0,7.0,128.0,72.0,38.0
20230513,서울특별시,11.0,중랑구,11260.0,서울특별시,11.0,10.0,60.0,83.0,35.0,31.0,5.0,9.0,7.0,171.0,42.0,13.0
20230513,서울특별시,11.0,중랑구,11260.0,부산광역시,26.0,0.0,9.0,11.0,0.0,5.0,0.0,4.0,3.0,20.0,14.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,대구광역시,27.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,인천광역시,28.0,0.0,6.0,11.0,6.0,6.0,0.0,4.0,0.0,51.0,8.0,8.0
20230513,서울특별시,11.0,중랑구,11260.0,광주광역시,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,대전광역시,30.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,울산광역시,31.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,경기도,41.0,10.0,160.0,79.0,34.0,89.0,22.0,24.0,23.0,381.0,94.0,21.0
20230513,서울특별시,11.0,중랑구,11260.0,강원도,42.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,충청북도,43.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,4.0
20230513,서울특별시,11.0,중랑구,11260.0,충청남도,44.0,0.0,6.0,8.0,15.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,전라북도,45.0,0.0,4.0,4.0,0.0,3.0,0.0,5.0,0.0,10.0,4.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,전라남도,46.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,경상북도,47.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,13.0,3.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,경상남도,48.0,0.0,8.0,16.0,6.0,8.0,3.0,0.0,4.0,17.0,9.0,0.0
20230513,서울특별시,11.0,중랑구,11260.0,제주특별자치도,50.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,서울특별시,11.0,11.0,38.0,47.0,21.0,19.0,7.0,15.0,0.0,144.0,28.0,3.0
20230520,서울특별시,11.0,강북구,11305.0,부산광역시,26.0,0.0,4.0,8.0,3.0,3.0,0.0,0.0,0.0,29.0,13.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,대구광역시,27.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,인천광역시,28.0,0.0,3.0,5.0,7.0,10.0,3.0,3.0,0.0,46.0,5.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,광주광역시,29.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,대전광역시,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,울산광역시,31.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,경기도,41.0,11.0,65.0,46.0,29.0,44.0,7.0,16.0,10.0,289.0,49.0,10.0
20230520,서울특별시,11.0,강북구,11305.0,강원도,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,충청북도,43.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,충청남도,44.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,전라북도,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,전라남도,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,경상북도,47.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,경상남도,48.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,16.0,6.0,0.0
20230520,서울특별시,11.0,강북구,11305.0,제주특별자치도,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,서울특별시,11.0,12.0,129.0,111.0,137.0,58.0,14.0,16.0,6.0,308.0,272.0,19.0
20230506,서울특별시,11.0,광진구,11215.0,부산광역시,26.0,0.0,12.0,22.0,31.0,8.0,0.0,0.0,0.0,27.0,70.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,대구광역시,27.0,0.0,8.0,18.0,22.0,10.0,5.0,0.0,0.0,22.0,39.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,인천광역시,28.0,0.0,9.0,28.0,36.0,17.0,5.0,11.0,8.0,60.0,87.0,7.0
20230506,서울특별시,11.0,광진구,11215.0,광주광역시,29.0,0.0,4.0,7.0,16.0,0.0,0.0,0.0,0.0,8.0,33.0,3.0
20230506,서울특별시,11.0,광진구,11215.0,대전광역시,30.0,4.0,4.0,8.0,17.0,7.0,3.0,4.0,0.0,6.0,32.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,울산광역시,31.0,0.0,0.0,8.0,10.0,0.0,0.0,4.0,0.0,4.0,17.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,세종특별자치시,36.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,경기도,41.0,21.0,196.0,115.0,200.0,123.0,41.0,34.0,16.0,639.0,395.0,35.0
20230506,서울특별시,11.0,광진구,11215.0,강원도,42.0,0.0,6.0,10.0,16.0,6.0,0.0,0.0,0.0,7.0,30.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,충청북도,43.0,0.0,6.0,13.0,13.0,5.0,0.0,0.0,0.0,26.0,34.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,충청남도,44.0,0.0,5.0,19.0,30.0,18.0,0.0,6.0,3.0,19.0,31.0,3.0
20230506,서울특별시,11.0,광진구,11215.0,전라북도,45.0,0.0,6.0,10.0,20.0,6.0,0.0,4.0,0.0,31.0,33.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,전라남도,46.0,0.0,6.0,7.0,19.0,7.0,0.0,4.0,0.0,6.0,20.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,경상북도,47.0,3.0,10.0,15.0,26.0,10.0,0.0,3.0,0.0,12.0,36.0,0.0
20230506,서울특별시,11.0,광진구,11215.0,경상남도,48.0,3.0,8.0,16.0,39.0,4.0,0.0,3.0,0.0,30.0,63.0,3.0
20230506,서울특별시,11.0,광진구,11215.0,제주특별자치도,50.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,서울특별시,11.0,10.0,60.0,66.0,25.0,20.0,9.0,13.0,7.0,226.0,57.0,5.0
20230506,서울특별시,11.0,도봉구,11320.0,부산광역시,26.0,5.0,11.0,14.0,6.0,4.0,3.0,6.0,0.0,54.0,17.0,3.0
20230506,서울특별시,11.0,도봉구,11320.0,대구광역시,27.0,0.0,8.0,0.0,4.0,3.0,0.0,0.0,0.0,37.0,3.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,인천광역시,28.0,5.0,8.0,10.0,5.0,9.0,3.0,5.0,3.0,83.0,7.0,5.0
20230506,서울특별시,11.0,도봉구,11320.0,광주광역시,29.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,35.0,3.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,대전광역시,30.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,울산광역시,31.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,경기도,41.0,24.0,122.0,86.0,44.0,73.0,20.0,27.0,10.0,603.0,96.0,23.0
20230506,서울특별시,11.0,도봉구,11320.0,강원도,42.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,4.0
20230506,서울특별시,11.0,도봉구,11320.0,충청북도,43.0,0.0,6.0,0.0,0.0,5.0,0.0,3.0,0.0,38.0,0.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,충청남도,44.0,0.0,6.0,6.0,10.0,3.0,0.0,4.0,0.0,32.0,13.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,전라북도,45.0,0.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,전라남도,46.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,29.0,0.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,경상북도,47.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,12.0
20230506,서울특별시,11.0,도봉구,11320.0,경상남도,48.0,3.0,10.0,5.0,0.0,11.0,4.0,5.0,0.0,40.0,16.0,0.0
20230506,서울특별시,11.0,도봉구,11320.0,제주특별자치도,50.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
20230511,서울특별시,11.0,성북구,11290.0,서울특별시,11.0,188.0,1403.0,237.0,664.0,807.0,206.0,1133.0,278.0,6206.0,2066.0,224.0
20230511,서울특별시,11.0,성북구,11290.0,부산광역시,26.0,69.0,332.0,43.0,166.0,263.0,64.0,332.0,76.0,1556.0,528.0,64.0
20230511,서울특별시,11.0,성북구,11290.0,대구광역시,27.0,48.0,247.0,23.0,122.0,192.0,50.0,226.0,68.0,1205.0,373.0,40.0
20230511,서울특별시,11.0,성북구,11290.0,인천광역시,28.0,48.0,318.0,37.0,166.0,308.0,65.0,330.0,102.0,1800.0,536.0,81.0
20230511,서울특별시,11.0,성북구,11290.0,광주광역시,29.0,28.0,169.0,24.0,92.0,116.0,35.0,162.0,45.0,811.0,270.0,21.0
20230511,서울특별시,11.0,성북구,11290.0,대전광역시,30.0,26.0,139.0,23.0,88.0,122.0,35.0,148.0,42.0,815.0,217.0,21.0
20230511,서울특별시,11.0,성북구,11290.0,울산광역시,31.0,20.0,96.0,17.0,53.0,78.0,28.0,113.0,30.0,514.0,150.0,23.0
20230511,서울특별시,11.0,성북구,11290.0,세종특별자치시,36.0,8.0,56.0,6.0,24.0,40.0,3.0,41.0,17.0,215.0,62.0,13.0
20230511,서울특별시,11.0,성북구,11290.0,경기도,41.0,339.0,1961.0,236.0,872.0,1491.0,385.0,1655.0,401.0,8603.0,2385.0,328.0
20230511,서울특별시,11.0,성북구,11290.0,강원도,42.0,33.0,166.0,30.0,81.0,148.0,31.0,206.0,29.0,778.0,205.0,33.0
20230511,서울특별시,11.0,성북구,11290.0,충청북도,43.0,26.0,176.0,28.0,87.0,152.0,35.0,207.0,51.0,844.0,239.0,33.0
20230511,서울특별시,11.0,성북구,11290.0,충청남도,44.0,45.0,254.0,28.0,150.0,206.0,47.0,257.0,47.0,1171.0,338.0,44.0
20230511,서울특별시,11.0,성북구,11290.0,전라북도,45.0,31.0,162.0,29.0,82.0,124.0,37.0,196.0,52.0,820.0,233.0,30.0
20230511,서울특별시,11.0,성북구,11290.0,전라남도,46.0,33.0,152.0,13.0,96.0,146.0,33.0,168.0,56.0,716.0,223.0,31.0
20230511,서울특별시,11.0,성북구,11290.0,경상북도,47.0,42.0,227.0,31.0,138.0,236.0,56.0,249.0,64.0,1117.0,312.0,49.0
20230511,서울특별시,11.0,성북구,11290.0,경상남도,48.0,54.0,291.0,32.0,156.0,265.0,71.0,334.0,85.0,1454.0,472.0,70.0
20230511,서울특별시,11.0,성북구,11290.0,제주특별자치도,50.0,12.0,45.0,8.0,22.0,23.0,10.0,38.0,12.0,251.0,65.0,10.0
20230516,서울특별시,11.0,동작구,11590.0,서울특별시,11.0,123.0,539.0,421.0,301.0,762.0,134.0,587.0,87.0,1417.0,330.0,252.0
20230516,서울특별시,11.0,동작구,11590.0,부산광역시,26.0,35.0,84.0,78.0,53.0,215.0,33.0,168.0,26.0,315.0,61.0,87.0
20230516,서울특별시,11.0,동작구,11590.0,대구광역시,27.0,20.0,58.0,59.0,48.0,163.0,27.0,81.0,18.0,262.0,43.0,53.0
20230516,서울특별시,11.0,동작구,11590.0,인천광역시,28.0,35.0,106.0,63.0,69.0,214.0,31.0,135.0,41.0,388.0,62.0,88.0
20230516,서울특별시,11.0,동작구,11590.0,광주광역시,29.0,16.0,41.0,39.0,34.0,124.0,21.0,85.0,62.0,189.0,23.0,40.0
20230516,서울특별시,11.0,동작구,11590.0,대전광역시,30.0,17.0,38.0,43.0,34.0,102.0,21.0,67.0,7.0,181.0,28.0,45.0
20230516,서울특별시,11.0,동작구,11590.0,울산광역시,31.0,11.0,29.0,21.0,22.0,90.0,8.0,40.0,14.0,113.0,15.0,27.0
20230516,서울특별시,11.0,동작구,11590.0,세종특별자치시,36.0,5.0,5.0,9.0,10.0,29.0,3.0,19.0,5.0,42.0,9.0,14.0
20230516,서울특별시,11.0,동작구,11590.0,경기도,41.0,167.0,648.0,394.0,410.0,1240.0,201.0,714.0,154.0,2047.0,405.0,398.0
20230516,서울특별시,11.0,동작구,11590.0,강원도,42.0,17.0,41.0,40.0,31.0,132.0,21.0,91.0,11.0,170.0,38.0,35.0
20230516,서울특별시,11.0,동작구,11590.0,충청북도,43.0,11.0,46.0,41.0,37.0,111.0,13.0,81.0,16.0,206.0,41.0,40.0
20230516,서울특별시,11.0,동작구,11590.0,충청남도,44.0,27.0,72.0,64.0,60.0,143.0,28.0,126.0,24.0,261.0,41.0,51.0
20230516,서울특별시,11.0,동작구,11590.0,전라북도,45.0,12.0,49.0,55.0,34.0,103.0,15.0,84.0,12.0,184.0,27.0,33.0
20230516,서울특별시,11.0,동작구,11590.0,전라남도,46.0,15.0,29.0,38.0,22.0,139.0,18.0,61.0,16.0,153.0,28.0,36.0
20230516,서울특별시,11.0,동작구,11590.0,경상북도,47.0,17.0,62.0,70.0,52.0,186.0,22.0,111.0,32.0,257.0,53.0,63.0
20230516,서울특별시,11.0,동작구,11590.0,경상남도,48.0,34.0,99.0,72.0,60.0,258.0,40.0,144.0,40.0,349.0,65.0,99.0
20230516,서울특별시,11.0,동작구,11590.0,제주특별자치도,50.0,3.0,8.0,14.0,12.0,28.0,0.0,12.0,5.0,38.0,4.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,서울특별시,11.0,21.0,178.0,180.0,59.0,126.0,19.0,94.0,14.0,488.0,169.0,23.0
20230506,서울특별시,11.0,마포구,11440.0,부산광역시,26.0,4.0,23.0,33.0,10.0,22.0,5.0,7.0,5.0,87.0,33.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,대구광역시,27.0,0.0,28.0,26.0,18.0,15.0,4.0,5.0,0.0,50.0,12.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,인천광역시,28.0,6.0,34.0,35.0,11.0,41.0,0.0,6.0,11.0,126.0,20.0,6.0
20230506,서울특별시,11.0,마포구,11440.0,광주광역시,29.0,0.0,14.0,14.0,0.0,11.0,0.0,0.0,0.0,24.0,5.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,대전광역시,30.0,0.0,12.0,19.0,0.0,13.0,0.0,0.0,0.0,22.0,10.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,울산광역시,31.0,0.0,13.0,14.0,0.0,10.0,0.0,0.0,0.0,9.0,4.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,세종특별자치시,36.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,경기도,41.0,22.0,307.0,205.0,79.0,215.0,31.0,46.0,18.0,955.0,255.0,37.0
20230506,서울특별시,11.0,마포구,11440.0,강원도,42.0,0.0,17.0,19.0,4.0,6.0,0.0,0.0,0.0,20.0,13.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,충청북도,43.0,3.0,11.0,14.0,0.0,8.0,0.0,3.0,0.0,44.0,8.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,충청남도,44.0,0.0,21.0,22.0,12.0,13.0,0.0,0.0,5.0,44.0,14.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,전라북도,45.0,3.0,10.0,17.0,0.0,7.0,0.0,3.0,3.0,29.0,12.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,전라남도,46.0,0.0,14.0,18.0,4.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,경상북도,47.0,0.0,10.0,24.0,3.0,11.0,0.0,0.0,0.0,44.0,5.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,경상남도,48.0,3.0,24.0,30.0,9.0,17.0,0.0,11.0,0.0,44.0,18.0,0.0
20230506,서울특별시,11.0,마포구,11440.0,제주특별자치도,50.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,8.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,서울특별시,11.0,7.0,262.0,84.0,55.0,57.0,10.0,59.0,6.0,405.0,178.0,357.0
20230513,서울특별시,11.0,성동구,11200.0,부산광역시,26.0,0.0,23.0,16.0,11.0,6.0,0.0,5.0,0.0,73.0,51.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,대구광역시,27.0,3.0,30.0,6.0,4.0,4.0,0.0,10.0,0.0,38.0,21.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,인천광역시,28.0,5.0,35.0,8.0,10.0,3.0,4.0,6.0,3.0,71.0,28.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,광주광역시,29.0,0.0,12.0,5.0,4.0,0.0,0.0,5.0,0.0,19.0,14.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,대전광역시,30.0,0.0,14.0,6.0,0.0,0.0,0.0,3.0,0.0,15.0,16.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,울산광역시,31.0,0.0,15.0,0.0,0.0,4.0,0.0,6.0,0.0,7.0,9.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,세종특별자치시,36.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,7.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,경기도,41.0,24.0,322.0,75.0,56.0,80.0,30.0,31.0,11.0,578.0,142.0,11.0
20230513,서울특별시,11.0,성동구,11200.0,강원도,42.0,0.0,13.0,3.0,6.0,3.0,0.0,0.0,0.0,15.0,14.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,충청북도,43.0,0.0,18.0,7.0,3.0,3.0,0.0,4.0,0.0,37.0,16.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,충청남도,44.0,0.0,15.0,14.0,8.0,4.0,0.0,6.0,0.0,31.0,21.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,전라북도,45.0,0.0,20.0,5.0,0.0,3.0,0.0,5.0,0.0,31.0,13.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,전라남도,46.0,0.0,13.0,4.0,4.0,3.0,0.0,0.0,0.0,13.0,13.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,경상북도,47.0,0.0,22.0,4.0,5.0,14.0,3.0,0.0,0.0,28.0,19.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,경상남도,48.0,0.0,31.0,10.0,6.0,4.0,4.0,8.0,0.0,47.0,40.0,0.0
20230513,서울특별시,11.0,성동구,11200.0,제주특별자치도,50.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0
20230515,서울특별시,11.0,중구,11140.0,서울특별시,11.0,424.0,2130.0,323.0,352.0,1871.0,245.0,1048.0,184.0,7672.0,2320.0,437.0
20230515,서울특별시,11.0,중구,11140.0,부산광역시,26.0,98.0,411.0,56.0,131.0,442.0,64.0,248.0,47.0,1745.0,523.0,101.0
20230515,서울특별시,11.0,중구,11140.0,대구광역시,27.0,77.0,351.0,70.0,56.0,304.0,52.0,177.0,43.0,1307.0,352.0,73.0
20230515,서울특별시,11.0,중구,11140.0,인천광역시,28.0,105.0,495.0,56.0,65.0,455.0,73.0,297.0,56.0,1731.0,555.0,98.0
20230515,서울특별시,11.0,중구,11140.0,광주광역시,29.0,37.0,214.0,53.0,53.0,229.0,48.0,124.0,29.0,972.0,250.0,35.0
20230515,서울특별시,11.0,중구,11140.0,대전광역시,30.0,36.0,240.0,26.0,44.0,222.0,41.0,134.0,30.0,911.0,270.0,45.0
20230515,서울특별시,11.0,중구,11140.0,울산광역시,31.0,42.0,139.0,23.0,14.0,125.0,33.0,88.0,25.0,535.0,171.0,32.0
20230515,서울특별시,11.0,중구,11140.0,세종특별자치시,36.0,12.0,51.0,11.0,7.0,70.0,19.0,43.0,12.0,259.0,86.0,12.0
20230515,서울특별시,11.0,중구,11140.0,경기도,41.0,568.0,2690.0,369.0,509.0,2315.0,418.0,1290.0,370.0,8625.0,2530.0,424.0
20230515,서울특별시,11.0,중구,11140.0,강원도,42.0,42.0,237.0,39.0,56.0,253.0,38.0,178.0,27.0,788.0,245.0,36.0
20230515,서울특별시,11.0,중구,11140.0,충청북도,43.0,64.0,259.0,32.0,67.0,234.0,49.0,144.0,30.0,876.0,240.0,39.0
20230515,서울특별시,11.0,중구,11140.0,충청남도,44.0,71.0,322.0,52.0,46.0,280.0,49.0,228.0,58.0,1198.0,318.0,76.0
20230515,서울특별시,11.0,중구,11140.0,전라북도,45.0,60.0,222.0,116.0,48.0,201.0,27.0,138.0,41.0,826.0,269.0,31.0
20230515,서울특별시,11.0,중구,11140.0,전라남도,46.0,54.0,239.0,37.0,55.0,196.0,53.0,142.0,46.0,758.0,222.0,39.0
20230515,서울특별시,11.0,중구,11140.0,경상북도,47.0,84.0,332.0,45.0,62.0,320.0,65.0,196.0,44.0,1230.0,336.0,66.0
20230515,서울특별시,11.0,중구,11140.0,경상남도,48.0,111.0,401.0,45.0,100.0,364.0,100.0,242.0,68.0,1445.0,467.0,76.0
20230515,서울특별시,11.0,중구,11140.0,제주특별자치도,50.0,15.0,95.0,17.0,14.0,87.0,12.0,28.0,0.0,304.0,75.0,9.0
20230518,서울특별시,11.0,노원구,11350.0,서울특별시,11.0,81.0,417.0,113.0,288.0,947.0,114.0,984.0,111.0,880.0,320.0,345.0
20230518,서울특별시,11.0,노원구,11350.0,부산광역시,26.0,32.0,95.0,16.0,98.0,246.0,21.0,353.0,32.0,175.0,92.0,148.0
20230518,서울특별시,11.0,노원구,11350.0,대구광역시,27.0,28.0,63.0,12.0,64.0,194.0,26.0,203.0,24.0,164.0,47.0,96.0
20230518,서울특별시,11.0,노원구,11350.0,인천광역시,28.0,50.0,89.0,14.0,103.0,254.0,31.0,295.0,28.0,270.0,63.0,116.0
20230518,서울특별시,11.0,노원구,11350.0,광주광역시,29.0,23.0,48.0,13.0,39.0,118.0,17.0,100.0,10.0,108.0,34.0,64.0
20230518,서울특별시,11.0,노원구,11350.0,대전광역시,30.0,9.0,46.0,6.0,41.0,138.0,16.0,131.0,14.0,104.0,22.0,61.0
20230518,서울특별시,11.0,노원구,11350.0,울산광역시,31.0,6.0,23.0,8.0,27.0,93.0,6.0,110.0,13.0,52.0,16.0,46.0
20230518,서울특별시,11.0,노원구,11350.0,세종특별자치시,36.0,4.0,12.0,3.0,12.0,26.0,4.0,61.0,5.0,35.0,12.0,12.0
20230518,서울특별시,11.0,노원구,11350.0,경기도,41.0,163.0,679.0,176.0,415.0,1456.0,157.0,1469.0,198.0,1523.0,405.0,592.0
20230518,서울특별시,11.0,노원구,11350.0,강원도,42.0,34.0,60.0,10.0,32.0,148.0,41.0,156.0,9.0,91.0,32.0,52.0
20230518,서울특별시,11.0,노원구,11350.0,충청북도,43.0,22.0,44.0,7.0,31.0,151.0,19.0,159.0,22.0,106.0,33.0,71.0
20230518,서울특별시,11.0,노원구,11350.0,충청남도,44.0,31.0,66.0,13.0,58.0,180.0,24.0,301.0,21.0,131.0,39.0,83.0
20230518,서울특별시,11.0,노원구,11350.0,전라북도,45.0,21.0,37.0,13.0,52.0,129.0,21.0,152.0,22.0,107.0,30.0,72.0
20230518,서울특별시,11.0,노원구,11350.0,전라남도,46.0,22.0,48.0,5.0,42.0,171.0,13.0,122.0,21.0,83.0,34.0,78.0
20230518,서울특별시,11.0,노원구,11350.0,경상북도,47.0,16.0,74.0,15.0,69.0,218.0,35.0,226.0,25.0,131.0,41.0,106.0
20230518,서울특별시,11.0,노원구,11350.0,경상남도,48.0,25.0,108.0,17.0,90.0,243.0,35.0,308.0,31.0,180.0,69.0,120.0
20230518,서울특별시,11.0,노원구,11350.0,제주특별자치도,50.0,0.0,8.0,0.0,9.0,17.0,4.0,3.0,5.0,22.0,7.0,22.0
